seed,initial_bias,initial_bias_spread,initial_weights_spread,initial_unitaries_spread,hparams/epoch,hparams/validate_best
7427.0,1.5708,10.0,1.0,0.01,999.0,0.06095212697982788
7427.0,1.5708,0.01,0.0,0.1,160.0,0.000988990068435669
7427.0,1.5708,1.0,0.1,0.01,680.0,0.000987917184829712
7427.0,1.5708,0.0,0.0,1.0,150.0,0.0009655654430389404
7427.0,1.5708,10.0,0.01,0.1,250.0,0.0008092522621154785
7427.0,1.5708,1.0,1.0,0.01,370.0,0.0009872913360595703
7427.0,1.5708,0.01,0.1,0.1,280.0,0.0009299814701080322
700.0,1.5708,0.0,0.0,1.0,280.0,0.0009217262268066406
7427.0,1.5708,0.1,0.0,10.0,390.0,0.0008969604969024658
7427.0,1.5708,0.0,0.01,1.0,290.0,0.0008890032768249512
7427.0,1.5708,0.1,0.01,1.0,170.0,0.0008560121059417725
7427.0,1.5708,0.01,0.0,1.0,400.0,0.0009694993495941162
700.0,1.5708,0.0,0.1,0.1,210.0,0.0009680688381195068
700.0,1.5708,0.0,1.0,0.01,610.0,0.0009918510913848877
7427.0,1.5708,0.0,0.0,10.0,180.0,0.000894397497177124
7427.0,1.5708,0.1,0.1,0.1,280.0,0.0009174346923828125
700.0,1.5708,0.0,0.01,1.0,320.0,0.0009909272193908691
7427.0,1.5708,0.0,10.0,0.1,230.0,0.0009707212448120117
7427.0,1.5708,1.0,0.01,0.01,470.0,0.0009285211563110352
7427.0,1.5708,0.1,0.01,10.0,660.0,0.00098496675491333
7427.0,1.5708,10.0,10.0,0.1,370.0,0.0009760260581970215
700.0,1.5708,0.01,0.0,0.0,270.0,0.000992894172668457
700.0,1.5708,0.0,0.1,1.0,510.0,0.0008942484855651855
7427.0,1.5708,0.1,1.0,0.01,410.0,0.0009833574295043945
7427.0,1.5708,10.0,0.1,0.01,280.0,0.0008861124515533447
7427.0,1.5708,0.0,0.1,0.1,290.0,0.0009739995002746582
7427.0,1.5708,10.0,0.01,1.0,380.0,0.000917583703994751
7427.0,1.5708,0.01,0.01,1.0,210.0,0.0009182989597320557
7427.0,1.5708,0.01,0.1,1.0,240.0,0.0009187757968902588
700.0,1.5708,0.0,0.0,10.0,170.0,0.0009259283542633057
7427.0,1.5708,0.0,0.01,10.0,200.0,0.0009754598140716553
7427.0,1.5708,1.0,0.0,0.01,680.0,0.0009322166442871094
7427.0,1.5708,0.0,10.0,1.0,520.0,0.0009865760803222656
7427.0,1.5708,0.1,0.1,1.0,200.0,0.0009393990039825439
7427.0,1.5708,0.01,0.0,10.0,440.0,0.0009967684745788574
700.0,1.5708,0.01,0.01,0.0,170.0,0.0009415745735168457
700.0,1.5708,0.01,0.0,0.01,160.0,0.0008482635021209717
700.0,1.5708,0.0,0.01,10.0,240.0,0.0009694099426269531
7427.0,1.5708,1.0,10.0,0.1,999.0,0.0015756785869598389
700.0,1.5708,0.01,0.1,0.0,230.0,0.0009170174598693848
7427.0,1.5708,1.0,0.1,0.1,550.0,0.0009290575981140137
7427.0,1.5708,0.01,0.1,10.0,220.0,0.0009889602661132812
7427.0,1.5708,10.0,10.0,1.0,999.0,0.0016160011291503906
7427.0,1.5708,0.0,0.1,1.0,570.0,0.0008643567562103271
700.0,1.5708,0.0,1.0,0.1,830.0,0.0009170174598693848
7427.0,1.5708,0.1,0.1,10.0,320.0,0.0009940862655639648
7427.0,1.5708,0.01,0.01,10.0,210.0,0.0008608698844909668
700.0,1.5708,0.01,0.0,0.1,700.0,0.0009608268737792969
7427.0,1.5708,1.0,0.01,0.1,999.0,0.0010631084442138672
7427.0,1.5708,10.0,0.01,10.0,690.0,0.000906139612197876
7427.0,1.5708,0.1,1.0,0.1,400.0,0.000995337963104248
700.0,1.5708,0.0,10.0,0.1,690.0,0.0008057057857513428
700.0,1.5708,0.01,0.1,0.01,680.0,0.0009715855121612549
7427.0,1.5708,0.01,10.0,0.1,440.0,0.0009914934635162354
700.0,1.5708,0.1,0.0,0.0,250.0,0.0009171664714813232
700.0,1.5708,0.1,0.01,0.0,240.0,0.0008184909820556641
7427.0,1.5708,0.01,1.0,0.01,320.0,0.0009927153587341309
700.0,1.5708,0.01,0.01,0.1,250.0,0.0008076727390289307
7427.0,1.5708,1.0,1.0,1.0,999.0,0.0019497871398925781
7427.0,1.5708,10.0,1.0,0.1,999.0,0.001706540584564209
700.0,1.5708,0.1,0.1,0.0,170.0,0.0009750127792358398
7427.0,1.5708,0.1,10.0,1.0,999.0,0.0010476410388946533
700.0,1.5708,0.1,1.0,0.0,999.0,0.0018085241317749023
7427.0,1.5708,0.0,10.0,10.0,999.0,0.0009255111217498779
700.0,1.5708,0.1,10.0,0.0,310.0,0.0009871125221252441
7427.0,1.5708,1.0,0.1,1.0,990.0,0.0009713470935821533
700.0,1.5708,0.01,1.0,0.01,510.0,0.000983893871307373
700.0,1.5708,0.1,0.0,0.01,290.0,0.0009393692016601562
7427.0,1.5708,1.0,0.0,0.1,710.0,0.0008985996246337891
7427.0,1.5708,0.1,1.0,1.0,540.0,0.0009346604347229004
700.0,1.5708,0.01,0.01,1.0,170.0,0.0008752346038818359
700.0,1.5708,1.0,0.0,0.01,590.0,0.0009605586528778076
700.0,1.5708,0.01,0.0,1.0,200.0,0.0009078383445739746
7427.0,1.5708,0.01,10.0,1.0,940.0,0.0009737014770507812
700.0,1.5708,0.1,0.01,0.1,180.0,0.0009530782699584961
700.0,1.5708,0.1,0.1,0.1,180.0,0.0008862316608428955
700.0,1.5708,0.01,10.0,0.01,410.0,0.0009562969207763672
7427.0,1.5708,10.0,0.0,1.0,999.0,0.0011049509048461914
700.0,1.5708,0.01,0.01,10.0,290.0,0.0009960532188415527
700.0,1.5708,0.0,1.0,1.0,999.0,0.0018154382705688477
7427.0,1.5708,1.0,10.0,1.0,999.0,0.0011533498764038086
700.0,1.5708,1.0,0.01,0.0,450.0,0.0009119510650634766
700.0,1.5708,0.1,0.01,1.0,800.0,0.0009958744049072266
700.0,1.5708,0.0,10.0,1.0,730.0,0.0009885430335998535
700.0,1.5708,0.1,0.1,1.0,480.0,0.0009567439556121826
7427.0,1.5708,10.0,10.0,10.0,999.0,0.003998816013336182
700.0,1.5708,0.01,1.0,0.1,490.0,0.0009508728981018066
700.0,1.5708,1.0,1.0,0.0,190.0,0.0009153783321380615
7427.0,1.5708,0.1,1.0,10.0,999.0,0.002289384603500366
7427.0,1.5708,1.0,0.01,1.0,470.0,0.00097733736038208
700.0,1.5708,1.0,10.0,0.0,150.0,0.0009772777557373047
700.0,1.5708,1.0,0.0,0.1,570.0,0.000911712646484375
700.0,1.5708,0.1,0.0,10.0,200.0,0.0009523630142211914
700.0,1.5708,0.01,0.1,1.0,350.0,0.0009817779064178467
7427.0,1.5708,1.0,0.0,1.0,710.0,0.0009990036487579346
7427.0,1.5708,1.0,0.1,10.0,650.0,0.0009388327598571777
7427.0,1.5708,0.1,10.0,10.0,999.0,0.0013207793235778809
7427.0,1.5708,1.0,1.0,10.0,999.0,0.001911163330078125
700.0,1.5708,1.0,0.01,0.01,999.0,0.3785691261291504
7427.0,1.5708,10.0,1.0,1.0,999.0,0.002550661563873291
700.0,1.5708,0.1,0.1,10.0,780.0,0.0009964406490325928
700.0,1.5708,10.0,0.0,0.0,610.0,0.0009678006172180176
700.0,1.5708,10.0,0.01,0.0,999.0,0.06122368574142456
700.0,1.5708,0.01,1.0,1.0,860.0,0.0008990466594696045
700.0,1.5708,0.1,0.01,10.0,540.0,0.0009151995182037354
700.0,1.5708,0.01,0.1,10.0,690.0,0.000756680965423584
7427.0,1.5708,1.0,0.01,10.0,999.0,0.0024360716342926025
7427.0,1.5708,0.01,1.0,1.0,999.0,0.02138572931289673
700.0,1.5708,0.0,1.0,10.0,999.0,0.0023934245109558105
7427.0,1.5708,0.01,10.0,10.0,999.0,0.0027149319648742676
700.0,1.5708,0.0,10.0,10.0,690.0,0.0008794963359832764
700.0,1.5708,1.0,0.0,1.0,610.0,0.0009050071239471436
7427.0,1.5708,1.0,10.0,10.0,780.0,0.0009542405605316162
700.0,1.5708,0.1,10.0,0.1,580.0,0.0009590983390808105
7427.0,1.5708,10.0,0.1,10.0,560.0,0.000873863697052002
700.0,1.5708,1.0,10.0,0.1,400.0,0.0008684694766998291
700.0,1.5708,0.01,10.0,1.0,999.0,0.003127574920654297
700.0,1.5708,10.0,0.1,0.0,999.0,0.0010936856269836426
7427.0,1.5708,0.0,1.0,1.0,830.0,0.000959545373916626
7427.0,1.5708,1.0,0.0,10.0,850.0,0.0009173750877380371
700.0,1.5708,10.0,10.0,0.0,210.0,0.0009315013885498047
700.0,1.5708,10.0,0.0,0.01,999.0,0.4629918932914734
700.0,1.5708,1.0,10.0,1.0,999.0,0.0010673105716705322
1664.0,1.5708,0.0,0.0,0.0,180.0,0.0009410977363586426
700.0,1.5708,1.0,1.0,0.1,410.0,0.0009744763374328613
1664.0,1.5708,0.0,0.1,0.0,190.0,0.0008906424045562744
700.0,1.5708,1.0,0.0,10.0,999.0,0.0011372864246368408
1664.0,1.5708,0.0,1.0,0.0,480.0,0.0009994208812713623
1664.0,1.5708,0.0,0.0,0.01,320.0,0.000958174467086792
1664.0,1.5708,0.01,0.0,0.0,340.0,0.0008840560913085938
700.0,1.5708,1.0,0.01,0.1,999.0,0.3724753260612488
1664.0,1.5708,0.0,0.1,0.01,300.0,0.000979095697402954
7427.0,1.5708,10.0,1.0,10.0,999.0,0.0014597773551940918
700.0,1.5708,0.01,1.0,10.0,580.0,0.0008963942527770996
700.0,1.5708,0.1,1.0,1.0,999.0,0.001322239637374878
1664.0,1.5708,0.01,1.0,0.0,710.0,0.0008758306503295898
700.0,1.5708,10.0,0.01,0.01,999.0,0.38949233293533325
1664.0,1.5708,0.01,0.01,0.01,170.0,0.0009743869304656982
700.0,1.5708,1.0,1.0,1.0,999.0,0.002686917781829834
700.0,1.5708,0.1,10.0,1.0,999.0,0.0010547935962677002
1664.0,1.5708,0.01,0.1,0.01,340.0,0.000941842794418335
1664.0,1.5708,0.01,10.0,0.0,790.0,0.0009832382202148438
1664.0,1.5708,0.0,0.01,0.01,430.0,0.0009361803531646729
1664.0,1.5708,0.1,0.0,0.0,200.0,0.0009603202342987061
1664.0,1.5708,0.1,0.01,0.0,280.0,0.0009629726409912109
1664.0,1.5708,0.01,0.0,0.01,210.0,0.0009280145168304443
1664.0,1.5708,0.01,0.01,0.1,180.0,0.0009908676147460938
1664.0,1.5708,0.0,0.1,0.1,340.0,0.0009615421295166016
700.0,1.5708,10.0,0.1,0.01,999.0,0.39062947034835815
700.0,1.5708,1.0,0.1,0.1,999.0,0.3611776828765869
1664.0,1.5708,0.1,0.0,0.01,140.0,0.0009283125400543213
1664.0,1.5708,0.0,0.0,1.0,120.0,0.0009561777114868164
700.0,1.5708,10.0,10.0,1.0,999.0,0.002215087413787842
700.0,1.5708,1.0,10.0,10.0,999.0,0.0010641217231750488
1664.0,1.5708,0.01,0.0,0.1,210.0,0.0008956789970397949
1664.0,1.5708,0.01,0.1,0.1,290.0,0.0009812116622924805
1664.0,1.5708,0.1,1.0,0.0,950.0,0.0009603798389434814
1664.0,1.5708,0.1,0.0,0.1,440.0,0.000742793083190918
1664.0,1.5708,0.0,0.0,10.0,220.0,0.0009368062019348145
1664.0,1.5708,0.0,0.01,0.1,140.0,0.0009579062461853027
700.0,1.5708,10.0,0.0,0.1,999.0,0.19168144464492798
7427.0,1.5708,0.01,1.0,10.0,999.0,0.0013934671878814697
700.0,1.5708,10.0,1.0,1.0,999.0,0.0012191534042358398
1664.0,1.5708,0.01,1.0,0.01,720.0,0.0009462237358093262
7427.0,1.5708,0.0,1.0,10.0,730.0,0.0009292960166931152
1664.0,1.5708,0.0,0.01,1.0,210.0,0.0008304715156555176
1664.0,1.5708,0.01,0.1,1.0,920.0,0.0008937716484069824
1664.0,1.5708,0.0,10.0,0.1,580.0,0.0008617937564849854
1664.0,1.5708,1.0,0.0,0.0,430.0,0.000997781753540039
1664.0,1.5708,0.01,0.0,10.0,260.0,0.0009583532810211182
1664.0,1.5708,1.0,0.01,0.0,540.0,0.0009503960609436035
1664.0,1.5708,0.01,10.0,0.01,480.0,0.000940471887588501
1664.0,1.5708,1.0,0.1,0.0,830.0,0.0008760392665863037
1664.0,1.5708,1.0,1.0,0.0,470.0,0.0009787678718566895
700.0,1.5708,1.0,0.01,1.0,999.0,0.36099380254745483
1664.0,1.5708,0.1,0.0,1.0,490.0,0.0009861588478088379
1664.0,1.5708,0.0,1.0,1.0,940.0,0.0009666979312896729
700.0,1.5708,10.0,0.01,0.1,999.0,0.38958996534347534
1664.0,1.5708,1.0,10.0,0.0,999.0,0.0020703673362731934
700.0,1.5708,1.0,1.0,10.0,850.0,0.0009933710098266602
1664.0,1.5708,0.1,0.01,0.1,140.0,0.0009203553199768066
1664.0,1.5708,10.0,0.0,0.0,830.0,0.0009372830390930176
1664.0,1.5708,0.1,0.1,0.1,200.0,0.000992804765701294
1664.0,1.5708,1.0,0.0,0.01,690.0,0.0009188652038574219
700.0,1.5708,10.0,10.0,10.0,999.0,0.002052485942840576
1664.0,1.5708,10.0,0.01,0.0,999.0,0.001178056001663208
1664.0,1.5708,10.0,0.1,0.0,780.0,0.0008806288242340088
1664.0,1.5708,0.1,10.0,0.1,330.0,0.0009916424751281738
1664.0,1.5708,0.0,10.0,1.0,999.0,0.0036056041717529297
700.0,1.5708,1.0,0.1,1.0,999.0,0.3742104172706604
1664.0,1.5708,1.0,0.01,0.01,700.0,0.0009557008743286133
1664.0,1.5708,0.1,0.01,1.0,520.0,0.0009916424751281738
1664.0,1.5708,1.0,1.0,0.01,520.0,0.0009544491767883301
700.0,1.5708,10.0,1.0,10.0,570.0,0.0009662508964538574
1664.0,1.5708,0.1,1.0,0.01,660.0,0.0009824633598327637
700.0,1.5708,10.0,0.0,1.0,999.0,0.9329366087913513
1664.0,1.5708,0.01,1.0,1.0,700.0,0.0009855031967163086
1664.0,1.5708,0.1,10.0,1.0,999.0,0.022114813327789307
1664.0,1.5708,10.0,1.0,0.0,390.0,0.000940173864364624
7262.0,1.5708,0.0,0.0,0.0,200.0,0.0009098649024963379
1664.0,1.5708,0.1,0.1,10.0,440.0,0.0008397996425628662
7262.0,1.5708,0.0,0.01,0.0,150.0,0.000865548849105835
1664.0,1.5708,1.0,0.0,0.1,999.0,0.3648483157157898
7262.0,1.5708,0.0,0.1,0.0,240.0,0.0009230971336364746
1664.0,1.5708,0.01,10.0,1.0,999.0,0.0016565918922424316
1664.0,1.5708,1.0,1.0,0.1,360.0,0.000961989164352417
700.0,1.5708,10.0,0.1,1.0,999.0,0.3762456178665161
1664.0,1.5708,10.0,0.1,0.01,999.0,0.0015196502208709717
7262.0,1.5708,0.0,1.0,0.0,170.0,0.000984489917755127
700.0,1.5708,1.0,0.01,10.0,999.0,0.3696773052215576
1664.0,1.5708,10.0,0.0,0.01,660.0,0.0009192228317260742
7262.0,1.5708,0.0,10.0,0.0,430.0,0.0008960366249084473
7262.0,1.5708,0.0,0.01,0.01,140.0,0.0009425878524780273
700.0,1.5708,10.0,0.01,1.0,999.0,0.3906295895576477
1664.0,1.5708,10.0,1.0,0.01,999.0,0.0010422766208648682
1664.0,1.5708,1.0,10.0,0.01,470.0,0.000989288091659546
7262.0,1.5708,0.0,0.0,0.01,480.0,0.0009103119373321533
1664.0,1.5708,1.0,0.01,0.1,999.0,0.37282878160476685
7262.0,1.5708,0.01,0.0,0.0,310.0,0.0008468925952911377
7262.0,1.5708,0.0,0.1,0.01,210.0,0.000930100679397583
1664.0,1.5708,0.1,1.0,0.1,560.0,0.0008713006973266602
7262.0,1.5708,0.0,1.0,0.01,999.0,0.020764976739883423
1664.0,1.5708,10.0,0.01,0.01,420.0,0.0009586215019226074
1664.0,1.5708,0.01,1.0,10.0,999.0,0.0014875829219818115
1664.0,1.5708,10.0,10.0,0.01,610.0,0.0009730756282806396
7262.0,1.5708,0.01,0.01,0.0,210.0,0.0009760260581970215
7262.0,1.5708,0.0,0.1,0.1,210.0,0.0009528696537017822
1664.0,1.5708,1.0,1.0,1.0,999.0,0.0013001859188079834
1664.0,1.5708,0.0,10.0,10.0,860.0,0.000944972038269043
7262.0,1.5708,0.01,0.0,0.01,200.0,0.0009899139404296875
700.0,1.5708,1.0,0.1,10.0,999.0,0.3762716054916382
1664.0,1.5708,1.0,0.1,0.1,999.0,0.36139625310897827
1664.0,1.5708,0.1,10.0,10.0,999.0,0.0025541186332702637
7262.0,1.5708,0.01,0.01,0.01,190.0,0.0009728968143463135
7262.0,1.5708,0.0,0.1,1.0,370.0,0.0009990930557250977
7262.0,1.5708,0.0,0.01,1.0,230.0,0.0008957087993621826
1664.0,1.5708,10.0,0.01,0.1,630.0,0.0009337961673736572
7262.0,1.5708,0.01,0.0,0.1,160.0,0.0008759498596191406
1664.0,1.5708,1.0,10.0,0.1,480.0,0.0009553730487823486
700.0,1.5708,10.0,0.0,10.0,999.0,0.9420360922813416
1664.0,1.5708,10.0,0.0,0.1,480.0,0.0009389519691467285
7262.0,1.5708,0.01,0.01,0.1,170.0,0.0009428560733795166
1664.0,1.5708,0.1,1.0,1.0,999.0,0.0013378560543060303
7262.0,1.5708,0.01,0.0,1.0,250.0,0.0009955167770385742
7262.0,1.5708,0.01,0.1,0.0,360.0,0.0009890496730804443
7262.0,1.5708,0.0,0.01,10.0,320.0,0.0008859038352966309
1664.0,1.5708,10.0,0.1,0.1,770.0,0.0009741485118865967
700.0,1.5708,10.0,0.1,10.0,660.0,0.0009985268115997314
7262.0,1.5708,0.0,0.0,0.1,230.0,0.0009168684482574463
1664.0,1.5708,1.0,0.0,1.0,860.0,0.000995934009552002
7262.0,1.5708,0.01,0.0,10.0,320.0,0.0009608566761016846
1664.0,1.5708,0.01,10.0,10.0,900.0,0.0009916424751281738
7262.0,1.5708,0.01,1.0,0.0,370.0,0.000990539789199829
7262.0,1.5708,0.01,10.0,0.0,999.0,0.0009711384773254395
7262.0,1.5708,0.1,0.0,0.0,190.0,0.000939100980758667
1664.0,1.5708,1.0,10.0,1.0,660.0,0.0009994804859161377
7262.0,1.5708,0.1,0.01,0.0,190.0,0.0009455680847167969
7262.0,1.5708,0.1,0.1,0.0,440.0,0.0009819567203521729
1664.0,1.5708,10.0,0.01,1.0,999.0,0.0012250244617462158
1664.0,1.5708,1.0,0.01,1.0,999.0,0.0038058459758758545
700.0,1.5708,10.0,0.01,10.0,999.0,0.3737766146659851
7262.0,1.5708,0.01,0.01,10.0,170.0,0.00084686279296875
7262.0,1.5708,0.1,1.0,0.0,690.0,0.0009541213512420654
1664.0,1.5708,10.0,0.0,1.0,999.0,0.003656327724456787
7262.0,1.5708,0.0,0.0,1.0,520.0,0.0009277164936065674
7262.0,1.5708,0.1,10.0,0.0,460.0,0.0009656548500061035
1664.0,1.5708,10.0,10.0,1.0,999.0,0.002076774835586548
7262.0,1.5708,0.1,0.0,0.01,200.0,0.0009171068668365479
7262.0,1.5708,1.0,0.0,0.0,540.0,0.0009146630764007568
7262.0,1.5708,0.1,0.01,0.01,360.0,0.0009732544422149658
7262.0,1.5708,1.0,0.01,0.0,400.0,0.0008579790592193604
1664.0,1.5708,1.0,1.0,10.0,999.0,0.00108376145362854
7262.0,1.5708,0.1,0.0,0.1,190.0,0.0009558796882629395
7262.0,1.5708,1.0,1.0,0.0,110.0,0.0009698867797851562
7262.0,1.5708,0.01,0.1,0.1,190.0,0.000957190990447998
7262.0,1.5708,1.0,10.0,0.0,950.0,0.0009729266166687012
1664.0,1.5708,1.0,0.1,1.0,960.0,0.0009450018405914307
1664.0,1.5708,10.0,0.1,1.0,730.0,0.0009742975234985352
7262.0,1.5708,1.0,1.0,0.01,790.0,0.0007606148719787598
7262.0,1.5708,0.1,0.1,0.01,350.0,0.0009672343730926514
7262.0,1.5708,0.1,0.01,0.1,210.0,0.0009777545928955078
7262.0,1.5708,0.1,10.0,0.01,550.0,0.0009338855743408203
7262.0,1.5708,0.01,0.1,1.0,190.0,0.0009663701057434082
7262.0,1.5708,1.0,0.01,0.01,460.0,0.0009203553199768066
1664.0,1.5708,10.0,1.0,1.0,999.0,0.0017940700054168701
1664.0,1.5708,1.0,10.0,10.0,560.0,0.0009759068489074707
7262.0,1.5708,0.0,10.0,0.1,999.0,0.0020000040531158447
1664.0,1.5708,1.0,0.0,10.0,999.0,0.3906884789466858
7262.0,1.5708,0.1,0.01,10.0,340.0,0.000998765230178833
7262.0,1.5708,0.1,0.1,0.1,290.0,0.0009445250034332275
7262.0,1.5708,1.0,0.1,0.01,460.0,0.000915229320526123
7262.0,1.5708,0.0,1.0,1.0,999.0,0.0034640133380889893
1664.0,1.5708,10.0,0.01,10.0,720.0,0.0009350180625915527
7262.0,1.5708,0.0,0.0,10.0,170.0,0.0008562803268432617
7262.0,1.5708,1.0,0.01,0.1,650.0,0.0008468031883239746
1664.0,1.5708,10.0,10.0,10.0,999.0,0.0017271935939788818
7262.0,1.5708,1.0,0.0,0.1,999.0,0.0018347501754760742
7262.0,1.5708,0.1,10.0,0.1,520.0,0.0008875727653503418
1664.0,1.5708,10.0,0.1,10.0,390.0,0.0009628534317016602
1664.0,1.5708,1.0,0.01,10.0,999.0,0.37612980604171753
7262.0,1.5708,10.0,0.0,0.01,999.0,0.4199029803276062
7262.0,1.5708,10.0,1.0,0.0,440.0,0.0009430944919586182
7262.0,1.5708,10.0,10.0,0.0,410.0,0.0009521543979644775
1664.0,1.5708,10.0,0.0,10.0,420.0,0.0009303689002990723
7262.0,1.5708,0.1,1.0,0.01,370.0,0.0009905099868774414
499.0,1.5708,0.0,0.0,0.0,180.0,0.0009410977363586426
7262.0,1.5708,1.0,10.0,0.01,540.0,0.0009617209434509277
499.0,1.5708,0.0,0.01,0.0,290.0,0.0008648335933685303
499.0,1.5708,0.0,0.1,0.0,490.0,0.0009493231773376465
7262.0,1.5708,10.0,0.1,0.01,730.0,0.0009787976741790771
1664.0,1.5708,1.0,0.1,10.0,999.0,0.40336430072784424
499.0,1.5708,0.0,10.0,0.0,400.0,0.0009624660015106201
7262.0,1.5708,0.1,0.1,10.0,700.0,0.0009934306144714355
7262.0,1.5708,10.0,10.0,0.01,820.0,0.0009809136390686035
499.0,1.5708,0.01,0.0,0.0,210.0,0.0009191036224365234
7262.0,1.5708,1.0,0.01,1.0,250.0,0.0009450316429138184
7262.0,1.5708,10.0,0.01,0.01,250.0,0.0009538531303405762
7262.0,1.5708,10.0,1.0,0.01,180.0,0.0009531378746032715
499.0,1.5708,0.01,0.1,0.0,250.0,0.0009763836860656738
1664.0,1.5708,10.0,1.0,10.0,999.0,0.0038997232913970947
7262.0,1.5708,1.0,0.1,1.0,680.0,0.0009986162185668945
499.0,1.5708,0.0,0.01,0.01,120.0,0.0009831786155700684
7262.0,1.5708,1.0,10.0,0.1,370.0,0.0009621679782867432
499.0,1.5708,0.0,10.0,0.01,360.0,0.0009911656379699707
7262.0,1.5708,0.01,10.0,0.01,400.0,0.0009689927101135254
499.0,1.5708,0.01,0.01,0.01,240.0,0.000994861125946045
499.0,1.5708,0.0,0.1,0.01,150.0,0.0009688138961791992
499.0,1.5708,0.01,1.0,0.0,310.0,0.0009676218032836914
7262.0,1.5708,1.0,0.01,10.0,780.0,0.0009995102882385254
7262.0,1.5708,10.0,1.0,0.1,540.0,0.000916212797164917
499.0,1.5708,0.0,0.0,1.0,240.0,0.0009233355522155762
499.0,1.5708,0.01,0.1,0.01,460.0,0.000970005989074707
499.0,1.5708,0.0,0.01,0.1,360.0,0.0008588731288909912
499.0,1.5708,0.01,10.0,0.0,580.0,0.0009859204292297363
7262.0,1.5708,10.0,0.1,0.1,630.0,0.0009986162185668945
499.0,1.5708,0.01,0.01,0.1,180.0,0.0009601116180419922
7262.0,1.5708,1.0,0.0,1.0,460.0,0.0009844005107879639
499.0,1.5708,0.1,0.0,0.0,200.0,0.0009939074516296387
499.0,1.5708,0.1,0.01,0.0,160.0,0.0009109079837799072
499.0,1.5708,0.01,0.01,1.0,220.0,0.0009590983390808105
7262.0,1.5708,10.0,10.0,0.1,580.0,0.0009391605854034424
499.0,1.5708,0.0,0.1,1.0,310.0,0.0008783936500549316
499.0,1.5708,0.1,0.01,0.01,270.0,0.0009884238243103027
7262.0,1.5708,0.01,1.0,10.0,999.0,0.0015386343002319336
499.0,1.5708,0.1,0.1,0.0,310.0,0.0007040798664093018
499.0,1.5708,0.01,10.0,0.01,250.0,0.0009537339210510254
7262.0,1.5708,0.01,10.0,0.1,240.0,0.0009943842887878418
499.0,1.5708,0.01,0.0,1.0,300.0,0.0008579790592193604
499.0,1.5708,0.01,0.01,10.0,290.0,0.0009428858757019043
499.0,1.5708,0.0,0.01,1.0,200.0,0.0008505880832672119
7262.0,1.5708,0.1,1.0,1.0,999.0,0.0014501512050628662
499.0,1.5708,0.01,10.0,0.1,730.0,0.0009989142417907715
499.0,1.5708,0.0,0.01,10.0,260.0,0.0009467005729675293
7262.0,1.5708,0.01,10.0,1.0,999.0,0.0015226006507873535
499.0,1.5708,0.01,0.1,10.0,190.0,0.000927656888961792
499.0,1.5708,10.0,0.1,0.0,510.0,0.0009908676147460938
499.0,1.5708,10.0,1.0,0.0,999.0,0.0009397268295288086
499.0,1.5708,10.0,0.1,0.01,999.0,0.3994704484939575
499.0,1.5708,0.01,10.0,1.0,880.0,0.000988990068435669
9736.0,1.5708,0.0,10.0,0.0,410.0,0.0009324848651885986
9736.0,1.5708,0.0,0.01,0.01,520.0,0.0009881854057312012
499.0,1.5708,0.1,0.1,10.0,310.0,0.0008908212184906006
9736.0,1.5708,0.01,0.01,0.0,240.0,0.0008390545845031738
499.0,1.5708,1.0,0.0,0.1,220.0,0.0008437037467956543
9736.0,1.5708,0.01,0.0,0.0,200.0,0.0009854435920715332
9736.0,1.5708,0.01,1.0,0.0,320.0,0.000976860523223877
499.0,1.5708,0.1,1.0,1.0,999.0,0.0013428330421447754
9736.0,1.5708,0.0,0.1,0.01,460.0,0.0009308755397796631
9736.0,1.5708,0.01,0.1,0.0,580.0,0.000951230525970459
499.0,1.5708,0.01,1.0,10.0,680.0,0.0009937286376953125
499.0,1.5708,10.0,10.0,0.01,999.0,0.17441773414611816
499.0,1.5708,0.1,10.0,0.1,999.0,0.0010010302066802979
9736.0,1.5708,0.0,0.0,0.01,160.0,0.0009810328483581543
499.0,1.5708,10.0,0.0,0.1,400.0,0.0008574724197387695
499.0,1.5708,10.0,0.01,0.1,999.0,0.41245919466018677
9736.0,1.5708,0.01,10.0,0.0,410.0,0.0008957087993621826
9736.0,1.5708,0.1,0.01,0.0,430.0,0.0009659528732299805
499.0,1.5708,1.0,0.01,10.0,999.0,0.9420953989028931
9736.0,1.5708,0.0,1.0,0.1,950.0,0.0009927749633789062
7262.0,1.5708,10.0,1.0,10.0,999.0,0.0014853477478027344
9736.0,1.5708,0.0,0.0,0.1,180.0,0.0009783804416656494
7262.0,1.5708,0.1,1.0,10.0,999.0,0.0010520219802856445
9736.0,1.5708,0.01,0.01,0.01,210.0,0.0009140372276306152
499.0,1.5708,1.0,0.0,1.0,480.0,0.0009050071239471436
9736.0,1.5708,0.01,0.0,0.01,370.0,0.000937044620513916
9736.0,1.5708,0.1,0.1,0.0,310.0,0.0009143948554992676
9736.0,1.5708,0.01,1.0,0.01,740.0,0.0009509027004241943
499.0,1.5708,1.0,1.0,1.0,999.0,0.002130836248397827
9736.0,1.5708,0.0,0.0,1.0,140.0,0.0008111000061035156
9736.0,1.5708,0.1,0.01,0.01,200.0,0.0009520947933197021
9736.0,1.5708,0.01,0.01,0.1,520.0,0.0009447932243347168
499.0,1.5708,10.0,0.0,1.0,300.0,0.0009917914867401123
9736.0,1.5708,0.0,10.0,0.01,310.0,0.0009655654430389404
